6256	(pd)	122416	0.3
3131	(pd)	122416	0.3
7025	(pd)	122416	0.3
7376	(pd)	122416	0.3
1386	(pd)	122416	0.3
1877	(pd)	122416	0.3
5468	(pd)	122416	0.3
1050	(pd)	9290	0.3
5454	(pd)	2042	0.3
3651	(pd)	80349	0.3
50943	(pd)	26135	0.3
5077	(pd)	26135	0.3
7494	(pd)	51277	0.3
51176	(pd)	222698	0.3
6927	(pd)	222698	0.3
2299	(pd)	222698	0.3
5454	(pd)	27068	0.3
5449	(pd)	27068	0.3
5978	(pd)	55848	0.3
2310	(pd)	729201	0.3
2309	(pd)	729201	0.3
4205	(pd)	253868	0.3
3172	(pd)	54502	0.3
4783	(pd)	286826	0.3
1386	(pd)	55007	0.3
1869	(pd)	283643	0.3
4088	(pd)	283643	0.3
4087	(pd)	283643	0.3
23598	(pd)	283643	0.3
2623	(pd)	283643	0.3
4211	(pd)	283643	0.3
6776	(pd)	283643	0.3
4091	(pd)	283643	0.3
7068	(pd)	283643	0.3
7157	(pd)	283643	0.3
1832	(pd)	283643	0.3
64100	(pd)	283643	0.3
7528	(pd)	283643	0.3
7490	(pd)	283643	0.3
2737	(pd)	283643	0.3
6774	(pd)	283643	0.3
7033	(pd)	283643	0.3
2958	(pd)	283643	0.3
6777	(pd)	283643	0.3
4090	(pd)	283643	0.3
2957	(pd)	283643	0.3
5966	(pd)	283643	0.3
7067	(pd)	283643	0.3
8856	(pd)	283643	0.3
672	(pd)	283643	0.3
50943	(pd)	283643	0.3
7080	(pd)	283643	0.3
6239	(pd)	283643	0.3
429	(pd)	283643	0.3
6667	(pd)	283643	0.3
6910	(pd)	283643	0.3
7026	(pd)	283643	0.3
7392	(pd)	283643	0.3
4005	(pd)	283643	0.3
3196	(pd)	283643	0.3
6721	(pd)	283643	0.3
3223	(pd)	283643	0.3
6720	(pd)	283643	0.3
3172	(pd)	283643	0.3
5465	(pd)	283643	0.3
4089	(pd)	283643	0.3
6925	(pd)	283643	0.3
4092	(pd)	283643	0.3
10062	(pd)	283643	0.3
3174	(pd)	283643	0.3
4773	(pd)	283643	0.3
8521	(pd)	283643	0.3
5914	(pd)	283643	0.3
7342	(pd)	283643	0.3
4776	(pd)	283643	0.3
30832	(pd)	283643	0.3
861	(pd)	283643	0.3
11278	(pd)	283643	0.3
4086	(pd)	283643	0.3
4763	(pd)	283643	0.3
5915	(pd)	283643	0.3
2100	(pd)	283643	0.3
4772	(pd)	283643	0.3
860	(pd)	283643	0.3
5090	(pd)	283643	0.3
5076	(pd)	283643	0.3
1390	(pd)	283643	0.3
5316	(pd)	283643	0.3
468	(pd)	283643	0.3
8463	(pd)	283643	0.3
4602	(pd)	283643	0.3
4782	(pd)	283643	0.3
6258	(pd)	283643	0.3
4654	(pd)	283643	0.3
6256	(pd)	283643	0.3
11016	(pd)	283643	0.3
1489	(pd)	283643	0.3
4775	(pd)	283643	0.3
5989	(pd)	283643	0.3
467	(pd)	283643	0.3
5087	(pd)	283643	0.3
3211	(pd)	283643	0.3
4656	(pd)	283643	0.3
2908	(pd)	283643	0.3
7546	(pd)	283643	0.3
84159	(pd)	283643	0.3
8626	(pd)	283643	0.3
8625	(pd)	283643	0.3
2099	(pd)	283643	0.3
9971	(pd)	283643	0.3
11036	(pd)	283643	0.3
367	(pd)	283643	0.3
7022	(pd)	283643	0.3
4617	(pd)	283643	0.3
7593	(pd)	283643	0.3
3280	(pd)	283643	0.3
2624	(pd)	283643	0.3
5994	(pd)	283643	0.3
7025	(pd)	283643	0.3
6929	(pd)	283643	0.3
51341	(pd)	283643	0.3
7020	(pd)	283643	0.3
9354	(pd)	283643	0.3
466	(pd)	283643	0.3
5990	(pd)	283643	0.3
3651	(pd)	283643	0.3
846	(pd)	283643	0.3
7376	(pd)	283643	0.3
7849	(pd)	283643	0.3
5991	(pd)	283643	0.3
7023	(pd)	283643	0.3
2494	(pd)	283643	0.3
2625	(pd)	283643	0.3
2735	(pd)	283643	0.3
1385	(pd)	283643	0.3
1386	(pd)	283643	0.3
6938	(pd)	283643	0.3
7003	(pd)	283643	0.3
3090	(pd)	283643	0.3
5328	(pd)	283643	0.3
4618	(pd)	283643	0.3
5916	(pd)	283643	0.3
2736	(pd)	283643	0.3
7421	(pd)	283643	0.3
1871	(pd)	283643	0.3
7021	(pd)	283643	0.3
6257	(pd)	283643	0.3
7027	(pd)	283643	0.3
5089	(pd)	283643	0.3
5993	(pd)	283643	0.3
3217	(pd)	283643	0.3
5992	(pd)	283643	0.3
3218	(pd)	283643	0.3
1874	(pd)	283643	0.3
5075	(pd)	5378	0.3
4825	(pd)	5378	0.3
2299	(pd)	9856	0.3
3091	(pd)	2902	0.3
7157	(pd)	2902	0.3
5978	(pd)	2902	0.3
5989	(pd)	2902	0.3
196	(pd)	2902	0.3
405	(pd)	2902	0.3
29072	(pd)	2902	0.3
9915	(pd)	2902	0.3
1050	(pd)	284111	0.3
367	(pd)	7441	0.3
3195	(pd)	3556	0.3
4782	(pd)	3556	0.3
4520	(pd)	3556	0.3
4609	(pd)	24149	0.3
4149	(pd)	24149	0.3
405	(pd)	24149	0.3
1959	(pd)	29916	0.3
1960	(pd)	29916	0.3
5308	(pd)	29916	0.3
5978	(pd)	9479	0.3
6256	(pd)	4975	0.3
9971	(pd)	4975	0.3
6256	(pd)	29098	0.3
4801	(pd)	29098	0.3
5087	(pd)	29098	0.3
4800	(pd)	29098	0.3
7376	(pd)	29098	0.3
6900	(pd)	23608	0.3
5308	(pd)	23608	0.3
1385	(pd)	23608	0.3
8856	(pd)	6576	0.3
6667	(pd)	6576	0.3
6671	(pd)	6576	0.3
6670	(pd)	6576	0.3
6256	(pd)	6576	0.3
2099	(pd)	6576	0.3
846	(pd)	6576	0.3
6095	(pd)	6576	0.3
7421	(pd)	6576	0.3
6257	(pd)	6576	0.3
3091	(pd)	147929	0.3
8521	(pd)	147929	0.3
29072	(pd)	147929	0.3
55810	(pd)	147929	0.3
2908	(pd)	150353	0.3
5454	(pd)	8346	0.3
5453	(pd)	8346	0.3
5460	(pd)	8346	0.3
5457	(pd)	8346	0.3
4520	(pd)	8346	0.3
6900	(pd)	8346	0.3
5462	(pd)	8346	0.3
1385	(pd)	8346	0.3
5452	(pd)	8346	0.3
5450	(pd)	8346	0.3
5451	(pd)	8346	0.3
2551	(pd)	339403	0.3
4205	(pd)	221833	0.3
8022	(pd)	221833	0.3
7942	(pd)	23503	0.3
4286	(pd)	23503	0.3
3586	(pd)	23503	0.3
7030	(pd)	23503	0.3
2623	(pd)	94134	0.3
2310	(pd)	94134	0.3
4609	(pd)	94134	0.3
4205	(pd)	94134	0.3
4149	(pd)	94134	0.3
405	(pd)	94134	0.3
2309	(pd)	94134	0.3
1869	(pd)	7703	0.3
3298	(pd)	7703	0.3
324	(pd)	7703	0.3
5989	(pd)	219670	0.3
8625	(pd)	219670	0.3
5994	(pd)	219670	0.3
5993	(pd)	219670	0.3
1054	(pd)	6276	0.3
6775	(pd)	6276	0.3
4088	(pd)	6276	0.3
4087	(pd)	6276	0.3
1053	(pd)	6276	0.3
1628	(pd)	6276	0.3
2623	(pd)	6276	0.3
2296	(pd)	6276	0.3
6778	(pd)	6276	0.3
6776	(pd)	6276	0.3
1050	(pd)	6276	0.3
2627	(pd)	6276	0.3
7068	(pd)	6276	0.3
7157	(pd)	6276	0.3
3169	(pd)	6276	0.3
7528	(pd)	6276	0.3
2737	(pd)	6276	0.3
6774	(pd)	6276	0.3
6773	(pd)	6276	0.3
6777	(pd)	6276	0.3
6772	(pd)	6276	0.3
81033	(pd)	6276	0.3
7067	(pd)	6276	0.3
1406	(pd)	6276	0.3
8856	(pd)	6276	0.3
672	(pd)	6276	0.3
7080	(pd)	6276	0.3
2004	(pd)	6276	0.3
2078	(pd)	6276	0.3
6910	(pd)	6276	0.3
7026	(pd)	6276	0.3
2005	(pd)	6276	0.3
7392	(pd)	6276	0.3
3170	(pd)	6276	0.3
7391	(pd)	6276	0.3
9575	(pd)	6276	0.3
3196	(pd)	6276	0.3
6721	(pd)	6276	0.3
6720	(pd)	6276	0.3
3171	(pd)	6276	0.3
3172	(pd)	6276	0.3
4089	(pd)	6276	0.3
3174	(pd)	6276	0.3
6689	(pd)	6276	0.3
2313	(pd)	6276	0.3
4773	(pd)	6276	0.3
5914	(pd)	6276	0.3
2355	(pd)	6276	0.3
864	(pd)	6276	0.3
4776	(pd)	6276	0.3
56938	(pd)	6276	0.3
30832	(pd)	6276	0.3
861	(pd)	6276	0.3
11278	(pd)	6276	0.3
4086	(pd)	6276	0.3
5915	(pd)	6276	0.3
1051	(pd)	6276	0.3
4772	(pd)	6276	0.3
860	(pd)	6276	0.3
1052	(pd)	6276	0.3
2551	(pd)	6276	0.3
1943	(pd)	6276	0.3
2553	(pd)	6276	0.3
126626	(pd)	6276	0.3
8061	(pd)	6276	0.3
3726	(pd)	6276	0.3
6663	(pd)	6276	0.3
2118	(pd)	6276	0.3
3725	(pd)	6276	0.3
6258	(pd)	6276	0.3
30062	(pd)	6276	0.3
2002	(pd)	6276	0.3
6256	(pd)	6276	0.3
4775	(pd)	6276	0.3
5989	(pd)	6276	0.3
2114	(pd)	6276	0.3
5087	(pd)	6276	0.3
10472	(pd)	6276	0.3
2908	(pd)	6276	0.3
5080	(pd)	6276	0.3
8626	(pd)	6276	0.3
406	(pd)	6276	0.3
2113	(pd)	6276	0.3
8625	(pd)	6276	0.3
367	(pd)	6276	0.3
7593	(pd)	6276	0.3
2624	(pd)	6276	0.3
1998	(pd)	6276	0.3
5994	(pd)	6276	0.3
7025	(pd)	6276	0.3
6929	(pd)	6276	0.3
2354	(pd)	6276	0.3
2353	(pd)	6276	0.3
50624	(pd)	6276	0.3
5990	(pd)	6276	0.3
472	(pd)	6276	0.3
6095	(pd)	6276	0.3
3727	(pd)	6276	0.3
5991	(pd)	6276	0.3
7023	(pd)	6276	0.3
2625	(pd)	6276	0.3
2735	(pd)	6276	0.3
2000	(pd)	6276	0.3
7003	(pd)	6276	0.3
5916	(pd)	6276	0.3
2736	(pd)	6276	0.3
6257	(pd)	6276	0.3
2305	(pd)	6276	0.3
6688	(pd)	6276	0.3
5993	(pd)	6276	0.3
5992	(pd)	6276	0.3
5451	(pd)	6276	0.3
7022	(pd)	54587	0.3
7020	(pd)	54587	0.3
3297	(pd)	928	0.3
25988	(pd)	928	0.3
7391	(pd)	29920	0.3
4609	(pd)	29920	0.3
4149	(pd)	29920	0.3
23598	(pd)	9278	0.3
2623	(pd)	9278	0.3
7528	(pd)	9278	0.3
6772	(pd)	9278	0.3
3662	(pd)	9278	0.3
3663	(pd)	9278	0.3
3665	(pd)	9278	0.3
3661	(pd)	9278	0.3
3660	(pd)	9278	0.3
3664	(pd)	9278	0.3
5970	(pd)	9278	0.3
3394	(pd)	9278	0.3
10379	(pd)	9278	0.3
3651	(pd)	9278	0.3
3659	(pd)	9278	0.3
4211	(pd)	140700	0.3
1959	(pd)	140700	0.3
1958	(pd)	140700	0.3
6667	(pd)	140700	0.3
6668	(pd)	140700	0.3
6671	(pd)	140700	0.3
6670	(pd)	140700	0.3
5079	(pd)	140700	0.3
3205	(pd)	140700	0.3
1960	(pd)	140700	0.3
2118	(pd)	140700	0.3
1961	(pd)	140700	0.3
7421	(pd)	140700	0.3
7157	(pd)	1995	0.3
3204	(pd)	1995	0.3
6775	(pd)	54617	0.3
6778	(pd)	54617	0.3
6774	(pd)	54617	0.3
6773	(pd)	54617	0.3
6772	(pd)	54617	0.3
4609	(pd)	54617	0.3
4149	(pd)	54617	0.3
4899	(pd)	151903	0.3
10062	(pd)	151903	0.3
6256	(pd)	151903	0.3
9971	(pd)	151903	0.3
846	(pd)	151903	0.3
7376	(pd)	151903	0.3
2005	(pd)	23162	0.3
2002	(pd)	23162	0.3
5080	(pd)	23162	0.3
466	(pd)	23162	0.3
6095	(pd)	23162	0.3
59348	(pd)	9410	0.3
3172	(pd)	9410	0.3
2551	(pd)	54676	0.3
2002	(pd)	54676	0.3
2353	(pd)	54676	0.3
1832	(pd)	5591	0.3
4205	(pd)	5591	0.3
4205	(pd)	65117	0.3
4807	(pd)	5827	0.3
1390	(pd)	55147	0.3
466	(pd)	55147	0.3
1385	(pd)	55147	0.3
6239	(pd)	27106	0.3
6908	(pd)	27106	0.3
2308	(pd)	27106	0.3
2302	(pd)	83990	0.3
6927	(pd)	402057	0.3
326	(pd)	402057	0.3
6928	(pd)	402057	0.3
1523	(pd)	402057	0.3
64100	(pd)	91833	0.3
4303	(pd)	91833	0.3
4654	(pd)	91833	0.3
2099	(pd)	91833	0.3
6929	(pd)	91833	0.3
2295	(pd)	91833	0.3
2308	(pd)	91833	0.3
1869	(pd)	3399	0.3
1832	(pd)	3399	0.3
2101	(pd)	3399	0.3
1875	(pd)	3399	0.3
1870	(pd)	3399	0.3
7494	(pd)	3399	0.3
1998	(pd)	3399	0.3
6929	(pd)	3399	0.3
324	(pd)	3399	0.3
1871	(pd)	3399	0.3
7027	(pd)	3399	0.3
1874	(pd)	3399	0.3
4807	(pd)	3399	0.3
4801	(pd)	91603	0.3
4800	(pd)	91603	0.3
5978	(pd)	54869	0.3
5075	(pd)	23398	0.3
6722	(pd)	6301	0.3
6886	(pd)	6301	0.3
1044	(pd)	6301	0.3
1045	(pd)	6301	0.3
6929	(pd)	6301	0.3
6720	(pd)	80218	0.3
51222	(pd)	80218	0.3
864	(pd)	80218	0.3
861	(pd)	80218	0.3
860	(pd)	80218	0.3
4783	(pd)	80218	0.3
6256	(pd)	80218	0.3
3131	(pd)	80218	0.3
6660	(pd)	80218	0.3
1386	(pd)	80218	0.3
5468	(pd)	80218	0.3
10210	(pd)	51642	0.3
8856	(pd)	80146	0.3
6256	(pd)	80146	0.3
846	(pd)	80146	0.3
7421	(pd)	80146	0.3
6257	(pd)	80146	0.3
6722	(pd)	386677	0.3
60468	(pd)	64173	0.3
4005	(pd)	29100	0.3
2551	(pd)	29100	0.3
2553	(pd)	29100	0.3
126626	(pd)	29100	0.3
51385	(pd)	342132	0.3
1869	(pd)	255057	0.3
3091	(pd)	255057	0.3
2623	(pd)	255057	0.3
1832	(pd)	255057	0.3
7490	(pd)	255057	0.3
1959	(pd)	255057	0.3
1958	(pd)	255057	0.3
1960	(pd)	255057	0.3
5076	(pd)	255057	0.3
8463	(pd)	255057	0.3
196	(pd)	255057	0.3
405	(pd)	255057	0.3
7546	(pd)	255057	0.3
2099	(pd)	255057	0.3
3280	(pd)	255057	0.3
9354	(pd)	255057	0.3
29072	(pd)	255057	0.3
7849	(pd)	255057	0.3
1871	(pd)	255057	0.3
7027	(pd)	255057	0.3
9915	(pd)	255057	0.3
1874	(pd)	255057	0.3
571	(pd)	26577	0.3
639	(pd)	26577	0.3
2297	(pd)	64780	0.3
8456	(pd)	64780	0.3
5080	(pd)	64780	0.3
4807	(pd)	64780	0.3
4088	(pd)	132160	0.3
3091	(pd)	132160	0.3
4087	(pd)	132160	0.3
2296	(pd)	132160	0.3
6778	(pd)	132160	0.3
1050	(pd)	132160	0.3
7068	(pd)	132160	0.3
7528	(pd)	132160	0.3
81033	(pd)	132160	0.3
7067	(pd)	132160	0.3
8856	(pd)	132160	0.3
2033	(pd)	132160	0.3
2004	(pd)	132160	0.3
2078	(pd)	132160	0.3
4303	(pd)	132160	0.3
2005	(pd)	132160	0.3
3172	(pd)	132160	0.3
5465	(pd)	132160	0.3
2516	(pd)	132160	0.3
4089	(pd)	132160	0.3
6689	(pd)	132160	0.3
2313	(pd)	132160	0.3
4773	(pd)	132160	0.3
5914	(pd)	132160	0.3
2355	(pd)	132160	0.3
4776	(pd)	132160	0.3
30832	(pd)	132160	0.3
4086	(pd)	132160	0.3
4763	(pd)	132160	0.3
5915	(pd)	132160	0.3
4772	(pd)	132160	0.3
2551	(pd)	132160	0.3
1943	(pd)	132160	0.3
2553	(pd)	132160	0.3
126626	(pd)	132160	0.3
2101	(pd)	132160	0.3
8061	(pd)	132160	0.3
468	(pd)	132160	0.3
3726	(pd)	132160	0.3
6663	(pd)	132160	0.3
2118	(pd)	132160	0.3
4779	(pd)	132160	0.3
3725	(pd)	132160	0.3
4782	(pd)	132160	0.3
6258	(pd)	132160	0.3
5241	(pd)	132160	0.3
2002	(pd)	132160	0.3
6256	(pd)	132160	0.3
1489	(pd)	132160	0.3
4775	(pd)	132160	0.3
2114	(pd)	132160	0.3
196	(pd)	132160	0.3
5087	(pd)	132160	0.3
405	(pd)	132160	0.3
2908	(pd)	132160	0.3
2113	(pd)	132160	0.3
3298	(pd)	132160	0.3
2624	(pd)	132160	0.3
1998	(pd)	132160	0.3
7025	(pd)	132160	0.3
2354	(pd)	132160	0.3
2353	(pd)	132160	0.3
50624	(pd)	132160	0.3
3651	(pd)	132160	0.3
472	(pd)	132160	0.3
29072	(pd)	132160	0.3
3727	(pd)	132160	0.3
2295	(pd)	132160	0.3
7849	(pd)	132160	0.3
2000	(pd)	132160	0.3
2077	(pd)	132160	0.3
5916	(pd)	132160	0.3
6257	(pd)	132160	0.3
6688	(pd)	132160	0.3
5468	(pd)	132160	0.3
9915	(pd)	132160	0.3
1523	(pd)	132160	0.3
1869	(pd)	4335	0.3
3091	(pd)	4335	0.3
1832	(pd)	4335	0.3
7490	(pd)	4335	0.3
6774	(pd)	4335	0.3
672	(pd)	4335	0.3
1959	(pd)	4335	0.3
1958	(pd)	4335	0.3
6667	(pd)	4335	0.3
22926	(pd)	4335	0.3
7392	(pd)	4335	0.3
6668	(pd)	4335	0.3
7391	(pd)	4335	0.3
9575	(pd)	4335	0.3
3196	(pd)	4335	0.3
10062	(pd)	4335	0.3
6689	(pd)	4335	0.3
6671	(pd)	4335	0.3
56938	(pd)	4335	0.3
11278	(pd)	4335	0.3
4763	(pd)	4335	0.3
6670	(pd)	4335	0.3
4609	(pd)	4335	0.3
1960	(pd)	4335	0.3
5076	(pd)	4335	0.3
1390	(pd)	4335	0.3
8022	(pd)	4335	0.3
468	(pd)	4335	0.3
8463	(pd)	4335	0.3
4602	(pd)	4335	0.3
571	(pd)	4335	0.3
4782	(pd)	4335	0.3
6256	(pd)	4335	0.3
11016	(pd)	4335	0.3
1489	(pd)	4335	0.3
467	(pd)	4335	0.3
196	(pd)	4335	0.3
4149	(pd)	4335	0.3
4150	(pd)	4335	0.3
405	(pd)	4335	0.3
406	(pd)	4335	0.3
7704	(pd)	4335	0.3
9971	(pd)	4335	0.3
7022	(pd)	4335	0.3
7593	(pd)	4335	0.3
7494	(pd)	4335	0.3
7020	(pd)	4335	0.3
9354	(pd)	4335	0.3
466	(pd)	4335	0.3
846	(pd)	4335	0.3
7376	(pd)	4335	0.3
29072	(pd)	4335	0.3
7849	(pd)	4335	0.3
1385	(pd)	4335	0.3
1386	(pd)	4335	0.3
7003	(pd)	4335	0.3
5328	(pd)	4335	0.3
2969	(pd)	4335	0.3
7421	(pd)	4335	0.3
1871	(pd)	4335	0.3
7021	(pd)	4335	0.3
7027	(pd)	4335	0.3
6688	(pd)	4335	0.3
9915	(pd)	4335	0.3
1874	(pd)	4335	0.3
2186	(pd)	4335	0.3
10210	(pd)	7454	0.3
6776	(pd)	7137	0.3
5079	(pd)	7137	0.3
5076	(pd)	7137	0.3
7849	(pd)	7137	0.3
6722	(pd)	142689	0.3
4609	(pd)	22980	0.3
4149	(pd)	22980	0.3
5080	(pd)	22980	0.3
25988	(pd)	22980	0.3
6722	(pd)	729873	0.3
5241	(pd)	80709	0.3
6256	(pd)	80709	0.3
2908	(pd)	80709	0.3
9971	(pd)	80709	0.3
1054	(pd)	128077	0.3
6775	(pd)	128077	0.3
4824	(pd)	128077	0.3
1053	(pd)	128077	0.3
2623	(pd)	128077	0.3
6776	(pd)	128077	0.3
1050	(pd)	128077	0.3
2627	(pd)	128077	0.3
2300	(pd)	128077	0.3
7080	(pd)	128077	0.3
3201	(pd)	128077	0.3
140628	(pd)	128077	0.3
4773	(pd)	128077	0.3
4776	(pd)	128077	0.3
1051	(pd)	128077	0.3
4772	(pd)	128077	0.3
1052	(pd)	128077	0.3
4205	(pd)	128077	0.3
4775	(pd)	128077	0.3
2624	(pd)	128077	0.3
2625	(pd)	128077	0.3
2626	(pd)	128077	0.3
5451	(pd)	128077	0.3
22926	(pd)	8455	0.3
6774	(pd)	644890	0.3
6772	(pd)	644890	0.3
3665	(pd)	644890	0.3
10210	(pd)	644890	0.3
2649	(pd)	387680	0.3
326	(pd)	56886	0.3
1390	(pd)	10921	0.3
3725	(pd)	10921	0.3
466	(pd)	10921	0.3
1385	(pd)	10921	0.3
1386	(pd)	10921	0.3
7157	(pd)	9961	0.3
2737	(pd)	9961	0.3
22926	(pd)	9961	0.3
958	(pd)	9961	0.3
4790	(pd)	9961	0.3
2672	(pd)	9961	0.3
4778	(pd)	9961	0.3
4205	(pd)	9961	0.3
4602	(pd)	9961	0.3
4779	(pd)	9961	0.3
5970	(pd)	9961	0.3
8626	(pd)	9961	0.3
8328	(pd)	9961	0.3
2735	(pd)	9961	0.3
2736	(pd)	9961	0.3
3659	(pd)	9961	0.3
4088	(pd)	126282	0.3
4609	(pd)	126282	0.3
4149	(pd)	126282	0.3
1523	(pd)	126282	0.3
958	(pd)	23179	0.3
4790	(pd)	23179	0.3
3131	(pd)	23179	0.3
6777	(pd)	55332	0.3
10062	(pd)	55332	0.3
1051	(pd)	55332	0.3
6256	(pd)	55332	0.3
7376	(pd)	55332	0.3
50943	(pd)	9638	0.3
2623	(pd)	8515	0.3
4211	(pd)	8515	0.3
3205	(pd)	8515	0.3
639	(pd)	8515	0.3
22809	(pd)	4750	0.3
5454	(pd)	4750	0.3
4824	(pd)	4750	0.3
2300	(pd)	4750	0.3
22926	(pd)	4750	0.3
5015	(pd)	4750	0.3
84504	(pd)	4750	0.3
4609	(pd)	4750	0.3
1390	(pd)	4750	0.3
468	(pd)	4750	0.3
3725	(pd)	4750	0.3
11016	(pd)	4750	0.3
467	(pd)	4750	0.3
4149	(pd)	4750	0.3
6660	(pd)	4750	0.3
5013	(pd)	4750	0.3
466	(pd)	4750	0.3
1385	(pd)	4750	0.3
1386	(pd)	4750	0.3
55810	(pd)	4750	0.3
5328	(pd)	4750	0.3
6908	(pd)	4750	0.3
27022	(pd)	4750	0.3
5449	(pd)	4750	0.3
3659	(pd)	4750	0.3
5451	(pd)	4750	0.3
7157	(pd)	284346	0.3
2737	(pd)	284346	0.3
2735	(pd)	284346	0.3
6908	(pd)	284346	0.3
2736	(pd)	284346	0.3
2308	(pd)	4331	0.3
5308	(pd)	11066	0.3
2310	(pd)	27102	0.3
2309	(pd)	27102	0.3
2310	(pd)	4118	0.3
958	(pd)	4118	0.3
4790	(pd)	4118	0.3
3665	(pd)	4118	0.3
2309	(pd)	4118	0.3
51385	(pd)	5898	0.3
3091	(pd)	7543	0.3
29072	(pd)	7543	0.3
2296	(pd)	1620	0.3
59348	(pd)	1620	0.3
5978	(pd)	1620	0.3
6722	(pd)	5800	0.3
1523	(pd)	5800	0.3
6776	(pd)	23154	0.3
7528	(pd)	23154	0.3
10062	(pd)	23154	0.3
6256	(pd)	23154	0.3
639	(pd)	23154	0.3
7376	(pd)	23154	0.3
22809	(pd)	80335	0.3
2649	(pd)	80335	0.3
22926	(pd)	80335	0.3
2101	(pd)	80335	0.3
1390	(pd)	80335	0.3
468	(pd)	80335	0.3
3725	(pd)	80335	0.3
2002	(pd)	80335	0.3
11016	(pd)	80335	0.3
467	(pd)	80335	0.3
466	(pd)	80335	0.3
6095	(pd)	80335	0.3
3586	(pd)	80335	0.3
1385	(pd)	80335	0.3
1386	(pd)	80335	0.3
5328	(pd)	80335	0.3
3659	(pd)	80335	0.3
6667	(pd)	54995	0.3
3662	(pd)	51540	0.3
3663	(pd)	51540	0.3
3665	(pd)	51540	0.3
3661	(pd)	51540	0.3
3660	(pd)	51540	0.3
3664	(pd)	51540	0.3
3394	(pd)	51540	0.3
3659	(pd)	51540	0.3
5308	(pd)	150275	0.3
1523	(pd)	57222	0.3
6929	(pd)	2260	0.3
8856	(pd)	7272	0.3
7026	(pd)	7272	0.3
6720	(pd)	7272	0.3
10062	(pd)	7272	0.3
5914	(pd)	7272	0.3
5915	(pd)	7272	0.3
6258	(pd)	7272	0.3
6256	(pd)	7272	0.3
7025	(pd)	7272	0.3
846	(pd)	7272	0.3
7376	(pd)	7272	0.3
5916	(pd)	7272	0.3
6257	(pd)	7272	0.3
4205	(pd)	60558	0.3
1869	(pd)	10123	0.3
2296	(pd)	10123	0.3
1832	(pd)	10123	0.3
8856	(pd)	10123	0.3
7026	(pd)	10123	0.3
10062	(pd)	10123	0.3
5914	(pd)	10123	0.3
5915	(pd)	10123	0.3
6258	(pd)	10123	0.3
6256	(pd)	10123	0.3
5087	(pd)	10123	0.3
7025	(pd)	10123	0.3
846	(pd)	10123	0.3
7376	(pd)	10123	0.3
5916	(pd)	10123	0.3
6257	(pd)	10123	0.3
5451	(pd)	10123	0.3
2623	(pd)	26999	0.3
2627	(pd)	26999	0.3
6657	(pd)	26999	0.3
50943	(pd)	26999	0.3
140628	(pd)	26999	0.3
6665	(pd)	26999	0.3
54345	(pd)	26999	0.3
11166	(pd)	26999	0.3
6663	(pd)	26999	0.3
6664	(pd)	26999	0.3
6660	(pd)	26999	0.3
6662	(pd)	26999	0.3
30812	(pd)	26999	0.3
2113	(pd)	26999	0.3
6666	(pd)	26999	0.3
2624	(pd)	26999	0.3
6736	(pd)	26999	0.3
8403	(pd)	26999	0.3
6658	(pd)	26999	0.3
2625	(pd)	26999	0.3
6659	(pd)	26999	0.3
2626	(pd)	26999	0.3
6929	(pd)	2005	0.3
3195	(pd)	399665	0.3
4763	(pd)	399665	0.3
4782	(pd)	399665	0.3
6095	(pd)	399665	0.3
8092	(pd)	4828	0.3
4778	(pd)	55652	0.3
22926	(pd)	1363	0.3
4205	(pd)	1363	0.3
1054	(pd)	84279	0.3
2296	(pd)	84279	0.3
7026	(pd)	84279	0.3
3172	(pd)	84279	0.3
5465	(pd)	84279	0.3
3174	(pd)	84279	0.3
6256	(pd)	84279	0.3
10773	(pd)	84279	0.3
7025	(pd)	84279	0.3
5468	(pd)	84279	0.3
3169	(pd)	3221	0.3
3201	(pd)	3221	0.3
3170	(pd)	3221	0.3
3171	(pd)	3221	0.3
2908	(pd)	3221	0.3
2305	(pd)	3221	0.3
2297	(pd)	130916	0.3
2295	(pd)	130916	0.3
3169	(pd)	257068	0.3
3170	(pd)	257068	0.3
3171	(pd)	257068	0.3
3204	(pd)	257068	0.3
4801	(pd)	257068	0.3
4800	(pd)	257068	0.3
2294	(pd)	257068	0.3
2295	(pd)	257068	0.3
2302	(pd)	257068	0.3
55810	(pd)	257068	0.3
27022	(pd)	257068	0.3
5449	(pd)	257068	0.3
2305	(pd)	257068	0.3
2297	(pd)	329	0.3
1390	(pd)	329	0.3
467	(pd)	329	0.3
1385	(pd)	329	0.3
7020	(pd)	140775	0.3
8856	(pd)	373863	0.3
7026	(pd)	373863	0.3
10062	(pd)	373863	0.3
5914	(pd)	373863	0.3
5915	(pd)	373863	0.3
6258	(pd)	373863	0.3
6256	(pd)	373863	0.3
7025	(pd)	373863	0.3
846	(pd)	373863	0.3
7376	(pd)	373863	0.3
5916	(pd)	373863	0.3
6257	(pd)	373863	0.3
4801	(pd)	353091	0.3
4800	(pd)	353091	0.3
6910	(pd)	6154	0.3
1051	(pd)	6154	0.3
2002	(pd)	6154	0.3
6935	(pd)	6154	0.3
22809	(pd)	10023	0.3
22926	(pd)	10023	0.3
1390	(pd)	10023	0.3
468	(pd)	10023	0.3
11016	(pd)	10023	0.3
467	(pd)	10023	0.3
6662	(pd)	10023	0.3
6736	(pd)	10023	0.3
466	(pd)	10023	0.3
1385	(pd)	10023	0.3
1386	(pd)	10023	0.3
